text,label
สวัสดีค่ะโทรจากเอไอเอสไฟเบอร์นะคะแจ้งยอดค่าบริการรอบบิลเดือนที่ผ่านมาค้างชำระอยู่แปดร้อยเก้าสิบเก้าบาทนะคะกำหนดจ่ายภายในวันที่ยี่สิบนี้ค่ะถ้าจ่ายแล้วต้องขออภัยด้วยนะคะขอบคุณค่ะ,0
ฮัลโหลตัวเองเค้าเลิกงานแล้วนะมารับหน่อยดิรออยู่หน้าตึกเดิมนะรีบมานะหิวข้าวแล้วเนี่ยรถจะติดมั้ยเนี่ยดูแมพให้หน่อยถ้าติดมากเดี๋ยวเค้านั่งบีทีเอสไปเอง,0
คะรบกวนสอบถามหน่อยค่ะพอดีหนูเห็นประกาศขายแมวในเฟสบุ๊คอ่ะค่ะตัวสีขาวที่ลงไว้ยังอยู่มั้ยคะราคาลดได้อีกมั้ยคะพอดีสนใจอยากรับน้องมาเลี้ยงค่ะนัดดูตัวจริงได้แถวไหนคะ,0
ครับโหลครับได้ยินมั้ยครับเออไอ้ไฟล์เอ็กเซลที่ส่งมาเมื่อกี้มันเปิดไม่ได้ว่ะไฟล์มันเสียหรือเปล่ามึงลองเซฟแล้วส่งมาใหม่ทางไลน์ให้หน่อยดิรีบใช้นะเว้ยหัวหน้าตามแล้ว,0
สวัสดีครับผมพนักงานส่งพัสดุแฟลชครับพอดีหน้ากล่องเบอร์โทรไม่ชัดครับใช่บ้านเลขที่แปดทับสองมั้ยครับอ๋ออยู่ซอยถัดไปเหรอครับโอเคครับเดี๋ยวผมวนรถกลับไปส่งให้ครับรอแป๊บนึงนะครับ,0
ฮัลโหลพี่รปภใช่มั้ยครับพอดีผมลืมคีย์การ์ดไว้บนห้องอ่ะครับลงมารับของแล้วขึ้นไม่ได้พี่ช่วยเปิดประตูให้หน่อยได้มั้ยครับผมยืนอยู่หน้าล็อบบี้เนี่ยครับครับขอบคุณครับ,0
สอบถามคอร์สเรียนภาษาอังกฤษหน่อยคับพอดีอยากจะลงเรียนตัวต่อตัวคับราคาเท่าไหร่คับอาทิตย์ละสองวันตอนเย็นคับอ๋อต้องเข้าไปเทสต์ระดับภาษาก่อนใช่มั้ยคับโอเคคับเดี๋ยวพรุ่งนี้เข้าไปคับ,0
โหลสวัสดีครับพี่ชายผมน้องกายนะจำได้ปะที่เจอกันงานบวชไอ้ตั้มอ่ะเออพอดีจะชวนไปเตะบอลเย็นนี้ว่ะขาดคนนึงสนามหญ้าเทียมเลียบด่วนมาได้ปะเออๆชวนแฟนมาด้วยก็ได้มาเชียร์,0
ซาวัดดีคับเรียนสายคุนสมสักไช่มั้ยคับผมโทจากสุนบริการเคอหลี่นะคับพัดสะดุของคุนตกค้างที่สาขาคุนจะไห้ตีกับต้นทางเลยมั้ยคับหรือจะไห้ผมเข้าไปสงใหม่,0
โหลๆได้ยินปะเออเนี่ยกุอยู่ร้านเหล้าแล้วนะมึงถึงยังวะรีบมาดิเด๋วโต๊ะเต้มนะเว้ยสาวๆเพียบเลยรีบมาๆอย่าช้านะมึง,0
สะหวัดดีค่ะติดตอจากกรมสุนกากอนนะคะพัสดุหมายเลกทีเฮดเก้าสุนสองของคุณถูกอายัดเนื่องจากตรวจพบสิ่งผิดกดหมายกรุนาทามรายกานกดหนึ่งเพื่อฟังรายละเอียก,1
ฮัลโหลพี่คะขอโทดนะคะหนูสั่งแกร๊บไว้แต่หมุดมันปักผิดอะค่ะพี่ช่วยวนรถกับมาหน่อยได้มั้ยคะหนูยืนรออยู่หน้าเซเว่นเลยค่ะไช่ค่ะคันสีแดงอะค่ะ,0
สวัดดีครับคุนได้รับสิดสินเชือส่วนบุคคนดอกเบี้ยต่ำอนุมัดไวเพียงแค่คุนกดลิงก์ที่ส่งไปทางข้อความเพื่อลงทะเบียรรับเงินได้ทันทีนะคับไม่ต้องมีคนค้ำ,1
เออแม่เนี่ยหนูเลิกงานแล้วกำลังจะกับนะรถติดมากเลยฝนก็ตกด้วยแม่กินข้าวก่อนเลยไม่ต้องรอนะเด๋วหนูซื้อก๋วยเตี๋ยวเข้าไปกินเอง,0
แจ้งเตือนจากทะนาคานกสิกอนไทยบันชีของท่านมีการทำทุรักำผิดปะกติกรุนากดเก้าเพื่อติดต่อเจ้าน้าที่มิฉะนั้นบันชีของท่านจะถูกระงับภายไนนึ่งชั่วโมง,1
สอบถามหน่อยคับร้านเปิดกี่โมงคับพอดีผมจะเข้าไปดูรถหน่อยคับรุ่นซีวิคตัวใหม่อะคับมีรถไห้ลองขับมั้ยคับอ๋อต้องนัดล่วงหน้าเหรอคับโอเคคับ,0
โหลแกชั้นโอนเงินค่าหวยไห้แล้วนะเมื่อกี้อะเช็กยอดดูหน่อยว่าเข้ายังเออๆงวดนี้ขอไห้ถูกนะแกจะได้ไปเลี้ยงชาบูเบื่ออาหารตามสั่งแล้ว,0
สวัสดีค่ะโทจากติ๊กต็อกนะค่ะพอดีทางเรามีกิจกรรมไห้ร่วมสนุกแค่กดไลค์คลิปก็ได้เงินแล้วค่ะรายได้วันละสามร้อยถึงพันบาทสนใจสมัคมั้ยค่ะแอดไลมาคุยก่อนได้นะ,1
พี่ครับไฟแนนท์โทรมาทวงค่างวดรถอะพี่พี่จ่ายไปยังเนี่ยเขาบอกว่าค้ามาสองงวดแล้วนะพี่รีบเคลียนะเด๋วโดนยึดรถผมไม่มีรถไช้ทำงานนะพี่,0
นี่คือสํานักงานตํารวจแห่งชาติแจ้งว่าคุนมีใบสั่งจราจรค้างชําระหากไมนําจ่ายภายในวันนี้จะถุกดำเนินคดีตามกดหมายกดหนึ่งเพื่อฟังรายละเอียด,1
ฮัลโหลตัวเองเค้าลืมกุญแจห้องไว้ว่ะตัวเองรีบกับมาเปิดไห้หน่อยดิเค้านั่งรออยู่หน้าห้องเนี่ยยุงกัดเจ็บไปหมดแล้วรีบมานะ,0
คุนได้รับสิทเป็นผู้โชคดีได้รับทองคำมูลค่าห้าหมื่นบาทจากกิจกรรมฉลองคบรอบสิบปีเพียงแค่คุนโอนเงินภาษีนะที่จ่ายห้าเปอร์เซ็นต์มาไห้เราก่อนเพื่อยืนยันสิท,1
ขอโทดนะครับรบกวนเลื่อนรถไห้หน่อยครับพอดีรถพี่จอดขวางหน้าบ้านผมอะครับผมจะเอารถออกไปข้างนอกครับไช่ครับคันสีขาวเนี่ยครับขอบคุนครับ,0
ซาวัดดีคับทีนี่สถานีตัมรวดพูทอนคุนมีคดีฟอกเงินตองโอนเงินมาตวดสอบหมาจับออกแล้วคุนตองรุบดำเนินกาน,1
ฮัลโหลแม่กินขาวยังวันนี้กับดึกนะไม่ตองรอฝนตกหนักมากเสียงม่ายค่อยชัดเลยแค่นีนะแม,0
หารายได้เสริมกดหัวใจติ๊กตอกวันละพันแอดไลสมักฟรีไม่มีค่าใช้จ่ายทัมง่ายง่ายที่บาน,1
พี่คับเอกกะสานชุดนี้เซ็นตรงไหนผมหาไม่เจอไลส่งมาไห้ดูหน่อยภาพมันเบลออะพี่อ่านม่ายออกเลย,0
ดีเอสแอลพัดสะดุตกคางเชียงรายมีของผิดกดหมายพาสสปอดปอมกดเก้าคุยกับเจ้าหน้าทียืนยันตัวตน,1
เซเว่นคับไส้กอกหมดเอารสอื่นมั้ยคับฮัลโหลพี่ได้ยินปะสันยานหายพูดใหม่ไดไมคับไม่รุเรื่อง,0
สินเชื่อดอกเบี้ยต่ำกูง่ายไม่ตองค้ำอะนุมัดไวคลิ๊กลิงลงทะเบียนรับเงินเลยโปรโมชั่นพิเสด,1
เตงยุไหนมารับน่อยรถเสียยุหน้าปากซอยเร็วเร็วยุงกัดแบดจะหมดแล้วรีบมานะ,0
ไปรสะนีไทยมีจดหมายตีกับสานอายาคุนถูกฟ้องกดหนึ่งติดต่อทะนายฟังรายละเอียดด่วน,1
ขอสายคุนวิรัดอ่าวไม่ช่ายหรอโทดทีคับสงไสจำเบอผิดแค่นี้นะคับสวัดดีคับ,0
บันชีกะสิกอนถูกระงับมีการโอนเงินผิดปะกะติยืนยันตัวตนบอกเลขบัดประชาชนสิบสามลัก,1
แกร๊บคับถึงแล้วคับหมุดไม่ตรงพี่ออกมารับหน่อยหาบ้านไม่เจอซอยตันปะคับวนรถหลายรอบแล้ว,0
ฮัลโหลสนใจลงทุนหุ้นน้ำมันกำไรดีปันผลทุกอาทิดเริ่มต้นพันเดียวได้คืนแสนการันตียอด,1
โหลแกประชุมกี่โมงลืมแล้วห้องไหนนะส่งลิงซูมมาไห้ทีเน็ตกากมากเข้าไม่ได้หมุนติ้วติ้วเลย,0
ไอ้ชายกูเองรถชนยืมตังหน่อยสองหมื่นเดือดร้อนจิงโอนไห้บันชีเพื่อนกูนะรีบรีบตำรวดจะจับกูแล้ว,1
คุนได้รับสิดคืนพาสีสามพันบาทกดลิงกรอกข้อมูนภายในวันนี้ก่อนสิดเต็มกรมสันพากอน,1
ป้าคับก๋วยเตี๋ยวไม่ใส่ถั่วงอกถุงนึงพิเสดลูกชิ้นแยกน้ำเท่าไหรคับห้าสิบโอเคคับ,0
คุนผู้โชคดีได้รับรางวันทองคำมูลค่าห้าหมื่นชำระพาสีห้าเปอเซ็นโอนมาก่อนเพื่อรับของ,1
ฮัลโหลเทสเทสหนึ่งสองสามได้ยินไหมโอเคไมค์ใช้ได้เริ้มอัดเสียงประชุมวันนี้เรื่องงบประมาน,0
ระบบตรวจพบบันชีของท่านพัวพันยาเสพติดปปงจะทำการอายยัดกดศูนย์ติดต่อเจ้าหน้าที,1
นี่คือการทดสอบการทำงานของการรัดเสียงเพื่อการทดสอบการ Transcription ของการทำงานของโมเดลนี้โดยที่คำพูดเสียงนี้ เสียงฟางนี้นั้นจะมีความยาวมากกว่า 1 นาทีเพื่อที่จะทดสอบความสามารถในการรับเฟาส์เสียงขนาดยาว กว่า 30 วิ ได้และยาวกว่าเป็นขนาดใหญ่ได้และในฝ่าเสียงนี้ก็จะมีคำภาษาอังกฤษผสม อยู่ ด้วยเพราะถ้าเราต้องทดสอบเพื่อดูว่าเทคโนโลยีจะสามารถควบคุมมูลติลิงกัลtranscriptionที่ว่าจะมีการพูดทั้งภาษาอังกฤษภาษาไทยดังนั้นการพูดทั้งหมดนี้นั้นโมเดล ควรเอา ไปสามารถวิเคราะห์ต่างๆ ทำเรื่องต่างๆ ได้ทั้งหมดแล้วจากที่วิเคราะห์นี้นั้นเราจะนำไปใช้ต่อในการทำการวิเคราะห์,0
สวัสดีครับ วันนี้เป็นไงบ้างน้องก็ดีครับ แล้ววันนี้ได้ทำอะไรบ้างอ๋อ วันนี้ เอ่อก็ วันนี้ ได้ พิง อะได้วิ่งหรอ ได้ไปวิ่งที่ไหนก็ไปวิ่งรอบอ่างน้ำ มะอัว ครับโอ้ ขี้ดีมาก ๆ เอ่อ คนออกกำลังกายบ้างนะ อย่าลืมแต่ว่าอย่าลืมพักอย่าลืมนอนอะไรด้วยนะทำงานให้ดีนะ โอเคครับ แล้วตอนนี้ตัวเองกำลังทำอะไรอยู่อ๋อ ตอนนี้แค่นอนอยู่บนเตียงครับไม่ได้ทำอะไรมากโอเค โอเค โอเคดังนั้น เออ พักษ์ พักษ์ดีดี เนาะ อย่าลืมทำงานทำการบ้านอะไรให้หมดนะฮะอ้อ อ้อ ลืมบอก เดี๋ยวพรุ่งนี้ผมมีสอบด้วยโอเค งั้นขอโชคดีนะ อ่านดีๆ พักดีๆ ด้วยนะ อย่าลืมเอ่อ ทำงานทำทุกอย่างนะ โอเคอีนะครับ สวัสดีครับพ่อ,0
"สวัสดีครับคุณลูกค้า ผมโทรมาจากธนาคารกรุงเทพครับ ตอนนี้บัตรเครดิตของคุณมีรายการผิดปกติ มีการใช้จ่ายที่ห้างในสิงคโปร์ จำนวน 50000 บาท ถ้าไม่ใช่คุณทำรายการ กรุณากด 1 เพื่อพูดคับเจ้าหน้าที่ หรือกด 2 เพื่อยืนยันรายการ",1
"สวัสดีค่ะ นี่คุณสมชายใช่ไหมคะ ดิฉันโทรมาจากโรงพยาบาลรามาธิบดีค่ะ มาแจ้งว่าผลเลือดของคุณออกมาแล้ว คุณหมอให้นัดมาตรวจเพิ่มเติมวันพฤหัสหน้านะคะ เวลา 10 โมงเช้า ห้องตรวจ 305 ค่ะ",0
"สวัสครับ ผมจาก กรมสรรพากร คครับ ตอนนี้คุณมีภาษีค้างจำนวน250000บาท ถ้าไม่ชำระภาย3วัน จะมีหมายจับออกครับ กรุณาโอนเงินไปบัญชีที่จะแจ้งให้",1
"ครับคุณลูกค้า เบอร์โทรศัพท์ของคุณได้รับการคัดเลือกจากทรูมูฟให้ได้รับรางวัลโทรศัพท์ไอโฟนรุ่นล่าสุดฟรี แค่คุณต้องชำระค่าธรรมเนียมการจัดส่ง 2500 บาท กรุณาโอนมาที่บัญชี พรอมเพย 0812345678 ภายในวันนี้นะครับ ไม่งั้นของรางวัลจะไปให้ลำดับถัดไป",1
"hello คุณพี่ค่ะ นี่น้องแพรวใช่ไหมคะ พี่จำน้องได้ไหม เราเคยเจอกันที่งานเลี้ยงเพื่อนไงคะ ตอนนี้น้องอยู่ที่สน.ตำรวจค่ะ มีปัญหานิดหน่อย ช่วยโอนเงินมา 50000 บาทได้ไหมคะ น้องจะคืนพรุ่งนี้เลยค่ะ",1
"สวัสดีครับ ผมชื่อนพดล โทรมาจากบริษัทประกันภัยกรุงเทพครับ ตามที่คุณได้สอบถามเรื่องประกันรถยนต์ไว้ตอนมางานมอเตอร์โชว์ ผมขอแจ้งว่าเรามีโปรโมชั่นพิเศษในเดือนนี้ครับ ลด 20 เปอร์เซ็นต์สำหรับลูกค้าใหม่ คุณสะดวกให้ผมนัดไปรายละเอียดที่บ้านวันไหนดีครับ",0
"สวัสคะ คุณสมหญิงใช่ไหมนี่จากไปษณีย์ไทยมีพัสดุจากต่างประเทศค้างที่ศุลกากรค่ะ ต้องชำระค่าภาษีเพิ่ม8000บาทโอนไปยอดกว่าเงินจะถูกทำลายคะ บัญชีที่แจ้งคือชื่อประทีปสันนิคมเลขที่123-4-56789-0",1
"ครับผมเป็นเจ้าหน้าที่จาก ทีโอที ครับ เรามีแพ็คเก็จอินเทอร์เน็ตใหม่ ความเร็ว 1 กิกะบิต ราคาพิเศษ 599 บาทต่อเดือน รวมโทรฟรีทุกเครือข่ายด้วยครับ สนใจไหมครับ",0
"คุณวิชัย ใช่มั้ยครับ ผมโทรมาจากกองปราบปรามครับ ตอนนี้บัญชีธนาคารของคุณถูกใช้เป็นบัญชีมิวล์ในเครือข่ายยาเสพติดข้ามชาติ เราต้องอายัดบัญชีของคุณทั้งหมดภายใน 24 ชั่วโมง ถ้าคุณต้องการพิสูจน์ตัวเองว่าไม่เกี่ยวข้อง กรุณาโอนเงินทั้งหมดในบัญชีมาที่บัญชีปลอดภัยของทางการชั่วคราว ผมจะส่งหมายเลขบัญชีให้นะครับ บัญชีนี้เป็นของกระทรวงการคลังโดยตรง แต่ห้ามบอกใครเด็ดขาด นี่เป็นความลับของการสืบสวนครับ",1
"heloค่ะนี่คุณอนุชาใช่ม้ยคะดิฉันโทรมาจากเคาน์เตอร์เซอร์วิสธนาคารกสิกรไทยคะอยากแจ้งว่าบัตรเอทีเอ็มของคุณจะหมดอายุแล้วนะคะต้องอัพเดทข้อมูลใหม่ค่ะกรุณาบอกหมายเลขบัตร16หลักกับรหัสหลังบัตร3หลักด้วยคะ",1
"สวัสดีครับคุณแม่ ผมโทรมาจากโรงเรียนมัธยมวัดโบสถ์ครับ เรื่องค่าเทอมของน้องภัทรครับ ตอนนี้ค้างอยู่ 2 เดือน รวม 8000 บาทครับ รบกวนชำระภายในสัปดาห์นี้นะครับ ไม่งั้นน้องอาจจะสอบปลายภาคไม่ได้ครับ",0
"ครับคุณภูริ ผมเป็นพนักงานจากศูนย์รับแจ้งอุบัติเหตุของกรมธรรม์ประกันชีวิตครับ ตอนนี้คุณแม่ของคุณเกิดอุบัติเหตุร้ายแรง ตกบันไดที่ห้างสรรพสินค้า กำลังรักษาตัวอยู่ที่โรงพยาบาลเซนต์หลุยส์ แต่ต้องผ่าตัดฉุกเฉิน ค่าใช้จ่าย 350000 บาท ประกันจ่ายได้แค่ 200000 อีก 150000 ต้องจ่ายเองก่อนครับ ไม่งั้นโรงพยาบาลไม่ให้ผ่าตัด รีบโอนมาที่บัญชี ออมสิน 010-2-12345-6 ชื่อบัญชีคุณหมอสมพงษ์ นะครับ ด่วนมากครับ",1
"สวัสดีค่ะคุณลูกค้า นี่จากทีมงาน Lazada ค่ะ คุณได้สั่งซื้อ iPhone 15 Pro Max ไปเมื่อวานนี้ใช่ไหมคะ ยอดชำระ 45900 บาท แต่ระบบขัดข้อง ตัดเงินซ้ำไป 2 ครั้ง เป็น 91800 บาท ขอโทษด้วยนะคะ ให้ทางทีมการเงินคืนเงินให้ค่ะ รบกวนแจ้งเลขบัญชีที่ต้องการให้โอนคืนด้วยนะคะ พร้อมชื่อบัญชีเต็มตามบัตรประชาชนค่ะ",1
"helo ครับนี่คุณสมศักดิ์รึเปล่าครับผมโทรมาจากบริษัทไฟแนนซ์อยุธยาครับเรามีสินเชื่อส่วนบุคคลดอกเบี้ยต่ำพิเศษแค่0.5เปอร์เซ็นต์ต่อเดือนครับอนุมัติง่ายไม่ต้องใช้หลักประกันโอนเงินให้ในวันเดียวครับสนใจไหมครับ",0
"คุณดาราใช่ไหมคะ ดิฉันพนักงานสอบสวนจาก ศูนย์ป้องกันการหลอกลวงแห่งชาติ เบอร์โทรศัพท์ของคุณถูกใช้ในการโกงออนไลน์ จำนวนเงิน 50 ล้านบาท ตอนนี้มีหมายจับออกแล้ว ถ้าคุณไม่เกี่ยวข้อง ต้องพิสูจน์ตัวตนด้วยการโอนเงินทั้งหมดในบัญชีมาเก็บรักษาไว้กับทางราชการก่อน แล้วเราจะคืนให้ภายใน 30 วัน หลังคดีปิด ถ้าไม่ทำตามจะมีตำรวจไปจับที่บ้านภายในวันนี้ค่ะ",1
"sawatdee krub khun ann chai mai krub pom telephone ma jaak dtua taen jaak krueng thep krub mee special offer samrap khun thee travel bpai singkhapo bpai glup rawm hotel 5 dao 4 khuen raakha tao nan 9900 baht thao nan krub nai raakha dtua bin lae hotel duay krub yok wen wan thee mee thee nang mai neuay krub",0
"สวัสดีครับผมโทรมาจาก สำนักงานตรวจคนเข้าเมือง ครับ คุณมีคนต่างชาติใช้ชื่อคุณทำเรื่องขอวีซ่าแรงงานผิดกฎหมาย ตอนนี้ถูกจับแล้วที่ด่านชายแดงแม่สาย พบว่ามีบัตรประชาชนปลอมที่เป็นชื่อคุณ ตอนนี้คุณติดดำเนินคดีไปด้วย ต้องมาชี้แจงด้วยตัวเองที่สำนักงาน หรือจะจ่ายค่าปรับแทนก็ได้ 75000 บาท แล้วเราจะถอนฟ้องให้ครับ",1
"สวัสดีค่ะนี่คุณมานีใช่ไหมคะดิฉันโทรมาจากห้างเซ็นทรัลลาดพร้าวคะคุณลืมกระเป๋าสตางค์ไว้ที่ร้านUniqloค่ะมีบัตรประชาชนอยู่ข้างในด้วยรบกวนขอรหัสหลังบัตรเพื่อยืนยันตัวตนก่อนคืนกระเป๋าให้คะ",1
"hello ครับคุณเจษฎา ผมจากแผนกบริการลูกค้า AIS ครับ โทรมาแจ้งว่าโปรโมชั่นปัจจุบันของคุณจะหมดอายุแล้ว เดือนหน้าค่าบริการจะเพิ่มขึ้นเป็น 899 บาท ถ้าคุณต้องการต่ออายุโปรโมชั่นเดิมในราคา 599 รบกวนกดดาว 1 เพื่อพูดกับเจ้าหน้าที่นะครับ",0
"คุณสมบัติครับ ผมเป็นเจ้าหน้าที่จากธนาคารไทยพาณิชย์ครับ ตอนนี้บัญชีของคุณถูกแฮกครับ มีคนพยายามโอนเงินออกไป 250000 บาท เราระงับการทำรายการไว้แล้ว แต่เพื่อความปลอดภัย คุณต้องโอนเงินทั้งหมดในบัญชีไปที่บัญชีปลอดภัยของธนาคารก่อน ผมจะส่งเลขบัญชีให้ทาง SMS นะครับ อย่าลืมรีบโอนภายใน 2 ชั่วโมง ไม่งั้นเงินจะหายหมดครับ และอีกอย่างครับ ห้ามปิดเครื่องโทรศัพท์ ต้องสายติดต่อกับผมตลอดจนกว่าจะโอนเงินเสร็จ เพื่อป้องกันแฮกเกอร์ครับ",1
"สวัสดีค่ะ คุณพรทิพย์ใช่ไหมคะ ดิฉัน ผู้ช่วยหมอจากคลินิกรังสิต ดิฉันโทรมาเพื่อเลื่อนนัดตรวจฟันวันพุธหน้าค่ะ เนื่องจากหมอติดธุระ ขอนัดใหม่เป็นวันศุกร์ เวลา 14.00 น. แทนได้ไหมคะ",0
"khun somchai chai mai krub phom telephone ma jaakkonggrabsupkarnkrubdtawn neemeekonrongrueanwapookaisongaahaanpenkhunlaemaiyomjaingenkrubkongrobguanwameereuangneeruebplaokrubthaameejingdtongjaingenkaasongduaynakrubyangnanpoosongyangrongrueandtauklongwajarongdtamruatkrub",0
"สวัสดีครับ ผมโทรจากธนาคารกรุงศรีอยุธยาครับ อยากแจ้งให้ทราบว่าบัตรเครดิตของคุณถูกใช้ซื้อสินค้าออนไลน์จากเว็บไซต์ต่างประเทศ จำนวน 3 รายการ รวมเป็นเงิน 127450 บาท ถ้าไม่ใช่คุณทำรายการ ให้โทรกลับมาที่หมายเลข 02-123-4567 ภายใน 24 ชั่วโมงเพื่อยกเลิกรายการและเปลี่ยนบัตรใหม่ครับ ขอบคุณครับ",1
"สวัส คุณ ศิริ ผม จาก กรม โทร ครับ ตอนนี้ คุณ ภาษี ค้าง ถ้า ไม่ 5 วัน จะ หมาย ออก ต้อง ชำระ บัญชี ผม จะ ส่ง ให้ ทาง เอสเอ็ม กรุณา ภายใน วันนี้ ครับ จำนวน 180000 บาท",1
"helo นี่ คุณ อนันต์ ช่วย ผม เป็น จาก ธนา คาร ไทย นะ ครับ บัญชี ของ คุณ ถูก มี คน โอน ออก ไป ตอน เรา ระงับ ไว้ แล้ว แต่ ปลอด ต้อง โอน ไป ที่ ของ ธนาคาร ก่อน ผม จะ ให้ ทาง LINE ครับ รีบ ภายใน 1 ชั่วโมง ไม่ งั้น เงิน จะ หาย",1
"ครับ คุณ ประภา โทร มา อุบัติเหตุ insurance ครับ ตอนนี้ ลูกชาย ของ คุณ รถ ชน ที่ บาง รักษา ตัว ที่ รพ แต่ ต้อง ตัด ฉุกเฉิน ค่า 280000 บาท ประกัน จ่าย ได้ 150000 อีก ต้อง เอง ก่อน ครับ โรง ไม่ ให้ โอน มา ที่ ออม 020-3-98765-4 ชื่อ คุณ หมอ สุรชัย ครับ ด่วน มาก",1
"sawatdee ka khun mana telephone jaak haang central ja naa ka khun glap sada wat thee raan H&M ka mee bat bra cha chon yuu duay rob guan raha lang bat phuea yan dton tha gon kuen glap hai ka",1
"คุณ วีระ ใช่ ครับ ผม จาก ป้องกัน หลอก ลวง แห่ง ชาติ ครับ เบอร์ ของ คุณ ถูก ใน การ ออนไลน์ เงิน 80 ล้าน บาท มี หมาย จับ แล้ว ถ้า ไม่ ต้อง พิสูจน์ ตัว ตน โอน เงิน ใน บัญชี มา เก็บ ไว้ กับ ทาง ก่อน เรา คืน ให้ 45 วัน คดี ปิด ไม่ ทำ ตาม จะ มี ไป จับ ที่ วัน นี้",1
"ค่ะ นี่ คุณ สุดา phone มา จาก กระทรวง คะ อยาก แจ้ง ว่า บัตร ชน ของ คุณ ถูก ทำ ปลอม โดย ชาว จีน นำ ไป ใช้ เปิด บัญชี ธนาคาร ฟอก เงิน ตอน คุณ ติด คดี ไป ด้วย ค่ะ ต้อง มา ชี้ ที่ กระทรวง หรือ จ่าย ค่า ปรับ 95000 แทน ได้ เรา จะ ฟ้อง ให้ คะ โอน มา ที่ ธ กส 01-234-5678-90 นะ",1
"สวัส ค่ะ คุณ telephone Lazada ค่ะ คุณ ได้ ซื้อ แล็ป ท็อป เมื่อ เวีย ยอด 68000 บาท แต่ ระบบ ตัด ซ้ำ ไป 3 ครั้ง 204000 บาท ขอ โทษ นะ ให้ ทีม คืน ให้ ค่ะ รบกวน แจ้ง เลข ที่ ต้อง การ โอน คืน นะ คะ พร้อม ชื่อ เต็ม ตาม บัตร ชน ค่ะ",1
"ครับ telephone มา แผนก บริการ DTAC ครับ โทร มา แจ้ง ว่า promotion ของ คุณ จะ หมด อายุ เดือน หน้า ค่า บริการ จะ เพิ่ม ขึ้น 999 บาท ถ้า ต้อง การ ต่อ อายุ เดิม ใน ราคา 699 รบกวน กด ดาว 1 พูด กับ เจ้า หน้า ที่ นะ ครับ",0
"สวัสดี ค่ะ คุณ รัตน์ phone จาก รพ บำรุง ราษฎร์ มา แจ้ง ว่า ผล เลือด ของ คุณ ออก มา คุณ หมอ ให้ นัด มา ตรวจ เพิ่ม เติม วัน จันทร์ หน้า นะ คะ เวลา 2 ทุ่ม ห้อง ตรวจ 508 คะ",0
"ค่ะ คุณ นภา ใช่ โทร มา ศูนย์ รับ แจ้ง accident AXA insurance ค่ะ ตอน นี้ สามี ของ ค่ะ เกิด อุบัติเหตุ จาก รถ ที่ ถนน พระราม 9 กำลัง รักษา ตัว รพ สมิติเวช แต่ ต้อง ตัด ฉุกเฉิน ค่า 450000 บาท ประกัน จ่าย ได้ แค่ 200000 อีก 250000 ต้อง เอง ก่อน ค่ะ ไม่ งั้น รพ ไม่ ให้ ผ่า โอน มา ที่ กรุง ไทย ชื่อ คุณ หมอ วิชัย นะ คะ ด่วน มาก ค่ะ",1
"ครับ นี่ คุณ ธนพล phone กรุง เทพ ครับ ตอนนี้ บัตร เครดิต ของ คุณ มี รายการ ปกติ มี การ จ่าย ที่ ห้าง ใน คโปร์ จำนวน 75000 ถ้า ไม่ ใช่ คุณ ทำ รายการ กรุณา กด 1 เพื่อ พูด กับ เจ้า หน้า ที่ หรือ กด 2 ยืนยัน รายการ",1
"คุณ สมศรี phone ไปรษณีย์ มี พัสดุ จาก ประเทศ ค้าง ศุล กากร ค่ะ ต้อง ชำระ ภาษี เพิ่ม 12500 โอน ไป กว่า จะ ทำลาย คะ บัญชี ที่ แจ้ง คือ นาย สมบัติ วงศ์ ชัย เลข 098-7-65432-1 ค่ะ",1
"krub telephone jaak bor ri sat bpra gun ชื่อ ครับ dtaam thee khun dai sob tham reuang bpra gun rot yon wai dton maa ngan motor show pom kao jaaeng wa rao mee promotion phi set nai dueuan nee krub lot 25 percent sam rap luuk kaa mai khun sa duak hai pom nat bpai raai la iat thee baan wan nai dee",0
"สวัส ค่ะ นี่ มา จาก สำนัก งาน สรรพากร ค่ะ คุณ มี เงิน ได้ ย้อนหลัง ที่ ไม่ ได้ เสีย ภาษี ค่ะ รวม 5 ปี เป็น 420000 บาท ถ้า ไม่ ชำระ ภายใน 48 ชั่วโมง จะ มี การ ยึด ทรัพย์ และ ออก หมาย ค่ะ กรุณา โอน มา ที่ บัญชี ที่ เจ้า หน้า ที่ จะ ไลน์ ให้ นะ คะ อย่า บอก ใคร เด็ดขาด เพราะ นี่ เป็น ความ ลับ ของ การ สืบสวน ภาษี ค่ะ",1
"ค่ะ คุณ วิไล phone True มูฟ มี แพค เก็จ internet ใหม่ ค่ะ ความ เร็ว 500 เมกะ บิต ราคา 799 บาท ต่อ เดือน รวม โทร ฟรี ทุก เครือข่าย ด้วย ค่ะ สน ใจ ไหม คะ",0
