text,label
โทรจากสำนักงานเขตนะคะ แจ้งว่าพรุ่งนี้จะมีการตัดน้ำชั่วคราวนะคะ อีกแล้วเหรอวะเนี่ย เดือนที่แล้วก็ตัด ขออภัยจริงๆ นะคะ ทางเราจะรีบดำเนินการให้เร็วที่สุดค่ะ,0
ธนาคารตรวจสอบพบการเข้าบัญชีของคุณจากต่างประเทศ ต้องการยืนยันตัวตนด่วน จริงเหรอครับ แล้วผมต้องทำยังไง? กรุณาแจ้งรหัส OTP ที่ส่งไปทาง SMS เพื่อดำเนินการค่ะ,1
เฮ้ ไอ้สัส คืนนี้มาดูบอลบ้านกูเปล่า? จัดดิ คู่ไหนวะ? แมนยูกับลิเวอร์พูล ศึกแดงเดือดของจริง! กูพลาดไม่ได้แน่นอน เดี๋ยวเจอกัน,0
โทรจากสำนักงานประกันสังคมนะคะ ขอยืนยันสิทธิ์รักษาพยาบาลของคุณค่ะ ครับ ๆ ผมยังมีสิทธิ์ครบใช่ไหมครับ? ใช่ค่ะ คุณยังมีสิทธิ์ใช้ได้เต็มที่เลยค่ะ,0
คุณคือผู้โชคดีได้เข้าร่วมลงทุนเงินดิจิทัล กำไร 100% ในหนึ่งเดือน แม่งหลอกอีกแล้ว ไอ้พวกเวรนี่ ลงทุนแค่ 5000 บาท ได้เงินคืน 10000 บาทแน่นอน รีบตัดสินใจ,1
วันหยุดนี้ไปปั่นจักรยานที่สวนลุมกันไหม น่าสนุกดีนะ เจอกันกี่โมง? สักเจ็ดโมงเช้า จะได้ไม่ร้อนมาก ได้เลย,0
จากสำนักงานตำรวจแห่งชาติ แจ้งว่ารถของคุณโดนใบสั่งค้างชำระค่ะ อีกแล้วเหรอวะ ทำไมเยอะจังวะเนี่ย เช็คข้อมูลในระบบแล้ว พบว่ามีใบสั่งค้างอยู่ 3 ใบค่ะ,0
บัญชีธนาคารของคุณถูกใช้งานที่ต่างประเทศ กรุณายืนยันตัวตนโดยด่วนค่ะ ผมไม่เคยใช้ที่ต่างประเทศนะครับ กรุณาแจ้งข้อมูลบัตรและรหัส OTP ให้เราด่วนค่ะ,1
พวกมึงคืนนี้ปาร์ตี้หนักๆ บ้านไอ้เจมส์นะเว้ย เหี้ยละ รอบนี้กูไม่พลาดแน่นอน ซื้อของมาเยอะ ๆ เลยนะ,0
กรมสรรพากรแจ้งให้คุณยื่นภาษีเพิ่มเติมนะคะ ต้องทำยังไงบ้างครับ? เข้าเว็บไซต์ยื่นออนไลน์หรือที่สำนักงานก็ได้ค่ะ,0
คุณได้รับสิทธิ์กู้เงินดอกเบี้ยต่ำ รีบสมัครเลย มาอีกแล้วเหรอวะเนี่ย? แค่ส่งเอกสารสำเนาบัตรประชาชนก็ได้รับเงินทันที,1
ว่างมั้ยวันนี้ ไปกินบุฟเฟ่ต์ชาบูกัน ไอ้สัส เพิ่งชวนตอนนี้เลยเหรอวะ? กูเพิ่งนึกได้ ร้านเปิดใหม่กำลังดัง,0
สำนักงานขนส่งแจ้งว่ารถของคุณใกล้หมดภาษีค่ะ ขอบคุณมากครับ จะรีบดำเนินการทันที,0
"คุณมีสิทธิ์ลุ้นรับรถยนต์ฟรี แค่โอนค่าดำเนินการ 1,000 บาท ของฟรีอะไรมีค่าดำเนินการด้วยวะ? ถ้าอยากได้รถฟรี รีบโอนมาเลยค่ะ",1
ไปเดินห้างกันมั้ย อยากซื้อรองเท้าใหม่ กี่โมงดีวะ? สักบ่ายสามโมง กำลังดี,0
กรมควบคุมโรคแจ้งเตือนเกี่ยวกับโรคระบาดใหม่ค่ะ โปรดระวังตัวด้วยนะคะ,0
คุณมีพัสดุตกค้าง รีบจ่ายค่าธรรมเนียมไม่งั้นของจะโดนทำลาย ไอ้นี่แม่งหลอกลวงชัด ๆ,1
มึงเห็นละครเรื่องใหม่ช่องสามยังวะ? แม่งสนุกชิบหาย,0
"คุณได้รับสิทธิ์พิเศษลงทุนกับแพลตฟอร์มใหม่ กำไรวันละ 10% แม่งฟังดูเวอร์สัสๆ โอนขั้นต่ำแค่ 1,000 บาท วันนี้เท่านั้น!",1
เย็นนี้ไปเตะบอลกันมั้ย เดี๋ยวรวมแก๊งไว้ครบเลย ไปดิ กูไม่ได้ขยับตัวมาเป็นเดือนละ,0
เรียนแจ้งจากสำนักงานเขต พรุ่งนี้จะมีการฉีดพ่นยุงลายในพื้นที่นะคะ โอเคครับ จะได้เตรียมปิดหน้าต่างไว้ล่วงหน้า,0
สวัสดีค่ะ คุณได้รับแจ้งเตือนจากระบบว่า LINE ของคุณถูกใช้งานจากอีกอุปกรณ์หนึ่ง เดี๋ยวๆ ผมไม่ได้ล็อกอินจากที่อื่นเลย กรุณายืนยันตัวตนโดยแจ้ง OTP ตอนนี้ค่ะ,1
ไอ้สัส คืนนี้ร้านเบียร์เปิดใหม่แถวซอยเก่า ไปลองกันไหม? ไปดิ กูคอแห้งมา 3 วันละ,0
จากการตรวจสอบสิทธิ์บัตรสวัสดิการแห่งรัฐ คุณมีสิทธิได้รับเงินเพิ่มเดือนนี้นะคะ,0
"ขอแจ้งว่าคุณมีสิทธิ์ได้รับค่าชดเชยจากการโดนฟ้องเท็จ จำนวน 200,000 บาท ห้ะ? จริงเหรอครับ กรุณาโอนค่าดำเนินการ 1,500 บาทภายใน 3 ชั่วโมง",1
ไปดูคอนเสิร์ตไหมเว้ย อาทิตย์นี้ที่อิมแพคฯ มีวงโปรดมึงขึ้นโชว์ มึงพูดมาแบบนี้กูก็ต้องไปละไง,0
สำนักงานขนส่งโทรแจ้งเรื่องกำหนดตรวจสภาพรถประจำปีนะคะ,0
คุณได้รับคูปองทองคำจากโครงการแจกฟรีทั่วประเทศ รีบยืนยันสิทธิ์ก่อนหมดเวลา เดี๋ยวนี้มันมีแจกทองมั่วขนาดนี้เลยเหรอวะ,1
เย็นนี้แกงค์เรานัดรวมตัว เล่นบอร์ดเกมที่ร้านเดิม ไปปะ? ไปดิ แม่งโคตรคิดถึงบรรยากาศวันศุกร์,0
จากกรมบัญชีกลาง แจ้งว่าท่านมีสิทธิได้รับเงินเยียวยาเพิ่มเติมจากสถานการณ์น้ำท่วม,0
คุณถูกรางวัลพิเศษล็อตเตอรี่รัฐบาลชุดพิเศษ! รีบยืนยันสิทธิ์ด้วยการโอนเงินภายใน 30 นาที สัส ล็อตเตอรี่ยังไม่ได้ซื้อเลย โทรมาหลอกเหี้ยไรเนี่ย,1
ไปค่ายกับพวกมันอาทิตย์หน้าไหม? ปีที่แล้วโคตรสนุก ได้ดิ ขอแค่ไม่ให้มีวิ่ง 5 โมงเช้าแบบปีที่แล้วพอ,0
โทรจากสาธารณสุขจังหวัด แจ้งการลงทะเบียนวัคซีนรอบใหม่สำหรับผู้มีโรคประจำตัว,0
ขอแจ้งว่าหมายเลขของคุณมีการลงทะเบียนซ้ำ หากไม่ยืนยันจะถูกตัดสิทธิ์ทั้งหมด แม่งโกหกทั้งเพ... ไม่หลงกลละ,1
เฮ้ย! พรุ่งนี้สอบแล้วนะเว้ย อ่านยัง? กูเพิ่งเริ่มเมื่อวาน สัส อย่ากดดัน,0
แจ้งจากสำนักงานอำเภอ เรื่องการแจกจ่ายบัตรคนจนรอบใหม่ กรุณาเตรียมเอกสารให้พร้อม,0
สวัสดีค่ะ คุณมีสิทธิได้รับบ้านฟรีจากโครงการเฉพาะกิจ แต่ต้องโอนค่ามัดจำก่อนนะคะ มัดจำบ้านฟรี? สัส มึงคิดว่ากูจะเชื่อมึงเหรอ,1
ไปทะเลกันเถอะ! กูจองที่พักไว้ละ แค่แบกตัวไปพอ กูพร้อมเสมอ ขอแค่ไม่ใช่หาดที่เคยโดนเหยียบหอยทะเลอีกก็พอ,0
